App,Package,Start Time,Duration,Filename
"System",,"Mar 16, 2018 @ 05:06:25 PM","6 min 6 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
18923,1,18998,1832040,18998,0,19006,42,
19006,1,19100,1832100,19099,0,19125,28,
19126,1,19200,1832004,19198,0,19209,35,
19209,1,19300,1831848,19299,0,19310,25,
19310,1,19400,1831924,19399,0,19410,26,
19410,1,19501,1831976,19500,0,19513,32,
19514,1,19603,1831976,19602,0,19612,40,
19612,1,19704,1832088,19702,0,19714,25,
19714,1,19805,1832024,19803,0,19816,30,
19816,1,19909,1831792,19903,0,19918,30,
19918,1,20005,1831844,20004,0,20016,32,
20016,1,20111,1831844,20105,0,20120,23,
20121,1,20210,1831904,20206,0,20222,23,
20222,1,20311,1831904,20308,0,20327,24,
20327,1,20409,1831864,20407,0,20417,8,
20417,1,20510,1831988,20508,0,20517,15,
20518,1,20610,1831936,20608,0,20629,13,
20630,1,20710,1831840,20709,0,20715,43,
20715,1,20811,1832096,20809,0,20817,25,
20817,1,20910,1832096,20909,0,20917,31,
20918,1,21013,1832120,21010,0,21019,24,
21020,1,21111,1832072,21110,0,21120,27,
21121,1,21213,1832072,21211,0,21221,29,
21221,1,21313,1832072,21311,0,21321,26,
21322,1,21415,1831916,21414,0,21425,55,
21425,1,21517,1831812,21516,0,21538,29,
21538,1,21617,1831844,21615,0,21638,32,
21638,1,21716,1831836,21715,0,21725,31,
21725,1,21817,1831832,21816,0,21828,28,
21828,1,21918,1831844,21917,0,21946,32,
21946,1,22018,1831956,22017,0,22031,34,
22032,1,22118,1832028,22117,0,22131,29,
22131,1,22222,1831972,22217,0,22230,23,
22231,1,22325,1831972,22318,0,22337,23,
22338,1,22424,1831972,22418,0,22435,24,
22435,1,22522,1831972,22519,0,22538,15,
22538,1,22621,1831696,22620,0,22629,28,
22629,1,22725,1831884,22724,0,22735,28,
22735,1,22826,1831944,22825,0,22834,32,
22834,1,22926,1831996,22925,0,22936,35,
22936,1,23028,1831792,23026,0,23034,35,
23034,1,23127,1831792,23125,0,23134,31,
23134,1,23227,1831800,23226,0,23245,28,
23246,1,23328,1831964,23326,0,23337,28,
23337,1,23428,1831912,23427,0,23441,28,
23441,1,23529,1831860,23528,0,23536,28,
23536,1,23630,1831968,23628,0,23638,26,
23638,1,23730,1831976,23728,0,23740,28,
23740,1,23830,1831768,23828,0,23837,33,
23837,1,23932,1831824,23930,0,23962,32,
23962,1,24030,1831824,24029,0,24042,43,
24043,1,24131,1831824,24130,0,24142,28,
24143,1,24231,1831880,24230,0,24238,31,
24239,1,24333,1831940,24331,0,24343,26,
24343,1,24434,1831996,24432,0,24460,26,
24460,1,24533,1832120,24531,0,24542,31,
24542,1,24637,1831840,24632,0,24645,28,
24645,1,24734,1831688,24733,0,24743,23,
24743,1,24834,1831560,24833,0,24841,30,
24841,1,24934,1831852,24933,0,24950,24,
24950,1,25035,1831876,25034,0,25043,41,
25043,1,25142,1831948,25134,0,25161,29,
25161,1,25235,1831948,25234,0,25245,37,
25245,1,25336,1832000,25335,0,25360,31,
25361,1,25436,1831844,25435,0,25444,33,
25444,1,25536,1831904,25535,0,25545,37,
25546,1,25642,1831904,25637,0,25664,35,
25664,1,25738,1831992,25737,0,25748,41,
25748,1,25839,1831992,25838,0,25849,26,
25849,1,25939,1831992,25938,0,25948,32,
25949,1,26041,1831992,26039,0,26050,29,
26050,1,26141,1831888,26139,0,26148,39,
26149,1,26241,1831888,26240,0,26249,25,
26249,1,26342,1831888,26341,0,26350,31,
26350,1,26445,1831996,26442,0,26461,32,
26461,1,26544,1831944,26543,0,26551,30,
26552,1,26647,1832124,26644,0,26664,36,
26664,1,26745,1832060,26744,0,26760,30,
26760,1,26846,1832112,26844,0,26866,26,
26866,1,26946,1831956,26944,0,26959,35,
26960,1,27046,1832060,27045,0,27059,30,
27060,1,27148,1831540,27146,0,27164,31,
27164,1,27247,1831696,27246,0,27258,30,
27258,1,27347,1831856,27346,0,27356,31,
27356,1,27449,1831968,27447,0,27461,25,
27462,1,27549,1832076,27548,0,27559,30,
27559,1,27652,1831868,27648,0,27661,26,
27661,1,27749,1831904,27748,0,27757,21,
27757,1,27851,1831904,27848,0,27861,18,
27862,1,27950,1831916,27949,0,27958,18,
27959,1,28051,1831976,28050,0,28058,3,
28058,1,28151,1832036,28150,0,28156,4,
28157,1,28251,1832036,28250,0,28257,2,
28257,1,28352,1832088,28350,0,28360,2,
28360,1,28451,1831828,28450,0,28457,9,
28457,1,28552,1831828,28550,0,28557,4,
28557,1,28652,1831880,28651,0,28659,0,
28660,1,28753,1831896,28751,0,28757,1,
28758,1,28852,1831896,28851,0,28856,7,
28857,1,28954,1831912,28953,0,28959,2,
28959,1,29054,1831912,29052,0,29061,6,
29061,1,29156,1831592,29152,0,29162,13,
29163,1,29257,1831540,29256,0,29268,19,
29268,1,29355,1831584,29353,0,29364,32,
29365,1,29457,1831536,29456,0,29466,28,
29466,1,29559,1831664,29557,0,29568,34,
29569,1,29658,1831764,29657,0,29666,49,
29666,1,29758,1831856,29757,0,29765,26,
