App,Package,Start Time,Duration,Filename
"System",,"May 31, 2018 @ 03:41:45 PM","1 min 41 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
23289,1,23382,1743076,23381,0,23389,2,
23389,1,23483,1743256,23482,0,23491,6,
23491,1,23584,1743412,23582,0,23594,1,
23595,1,23684,1743576,23682,0,23692,10,
23692,1,23785,1743748,23783,0,23794,4,
23794,1,23885,1743624,23884,0,23892,6,
23892,1,23986,1743744,23985,0,23993,2,
23993,1,24088,1743780,24086,0,24095,7,
24096,1,24188,1743828,24187,0,24194,1,
24195,1,24291,1743828,24290,0,24299,2,
24299,1,24390,1743888,24388,0,24398,3,
24398,1,24491,1743940,24489,0,24507,3,
24507,1,24592,1743992,24590,0,24597,4,
24598,1,24692,1744044,24691,0,24700,5,
24700,1,24792,1743524,24792,0,24797,10,
24797,1,24894,1743524,24892,0,24901,3,
24901,1,24995,1743584,24994,0,25002,3,
25002,1,25096,1743644,25094,0,25102,3,
25102,1,25196,1743680,25195,0,25204,3,
25204,1,25298,1743740,25297,0,25309,4,
25309,1,25398,1743740,25396,0,25405,6,
25405,1,25499,1743792,25498,0,25506,3,
25507,1,25600,1743844,25598,0,25607,4,
25607,1,25701,1743896,25699,0,25714,3,
25715,1,25800,1743760,25799,0,25805,8,
25805,1,25901,1743812,25900,0,25908,2,
25908,1,26002,1743812,26001,0,26009,3,
26009,1,26104,1743812,26102,0,26114,3,
26114,1,26154,1743820,26153,0,26160,9,
26161,1,26255,1743880,26254,0,26262,3,
26262,1,26356,1743940,26354,0,26363,1,
26363,1,26456,1743996,26455,0,26468,4,
26469,1,26557,1743996,26556,0,26566,1,
26566,1,26660,1743584,26657,0,26665,18,
26665,1,26758,1743640,26757,0,26763,4,
26763,1,26859,1743696,26858,0,26866,1,
26867,1,26960,1743696,26959,0,26967,6,
26968,1,27061,1743756,27060,0,27068,3,
27068,1,27162,1743828,27161,0,27169,3,
27169,1,27263,1743828,27261,0,27273,4,
27274,1,27364,1743880,27362,0,27371,3,
27371,1,27464,1743932,27463,0,27472,7,
27472,1,27565,1743984,27564,0,27578,1,
27579,1,27666,1743792,27664,0,27672,9,
27673,1,27766,1743792,27764,0,27774,3,
27774,1,27866,1743792,27865,0,27873,1,
27874,1,27966,1743844,27965,0,27972,3,
27973,1,28068,1743904,28067,0,28075,2,
28075,1,28169,1743932,28167,0,28176,5,
28176,1,28270,1744032,28268,0,28276,7,
28276,1,28371,1744084,28369,0,28378,2,
28378,1,28473,1744084,28471,0,28482,33,
28482,1,28573,1743736,28571,0,28579,13,
28580,1,28674,1743736,28672,0,28680,4,
28681,1,28774,1743736,28773,0,28781,3,
28781,1,28875,1743008,28874,0,28885,4,
28885,1,28976,1743068,28975,0,28984,3,
28984,1,29077,1743248,29075,0,29084,4,
29084,1,29178,1743388,29176,0,29185,1,
29186,1,29278,1743500,29277,0,29286,4,
29287,1,29379,1743672,29378,0,29387,1,
29387,1,29480,1743836,29479,0,29499,9,
29499,1,29581,1743808,29580,0,29588,5,
29588,1,29682,1743808,29681,0,29689,3,
29690,1,29783,1743808,29781,0,29792,1,
29793,1,29884,1743864,29882,0,29891,7,
29891,1,29984,1743924,29983,0,29991,6,
29992,1,30085,1743960,30084,0,30093,2,
30093,1,30186,1743948,30184,0,30193,4,
30194,1,30287,1744000,30286,0,30295,2,
30295,1,30388,1744052,30387,0,30396,3,
30396,1,30491,1743640,30487,0,30498,12,
30498,1,30589,1743700,30588,0,30596,0,
30596,1,30695,1743700,30691,0,30706,5,
30707,1,30791,1743700,30789,0,30796,1,
30796,1,30893,1743760,30890,0,30898,7,
30898,1,30992,1743760,30991,0,30999,0,
31000,1,31093,1743820,31092,0,31098,7,
31098,1,31195,1743864,31193,0,31202,4,
31203,1,31295,1743916,31294,0,31303,1,
31303,1,31396,1743916,31394,0,31408,6,
31408,1,31496,1743772,31495,0,31506,7,
31506,1,31597,1743772,31596,0,31606,3,
31606,1,31698,1743832,31696,0,31705,4,
31705,1,31798,1743892,31797,0,31806,3,
31807,1,31899,1743952,31898,0,31906,4,
31906,1,31999,1743952,31998,0,32007,4,
32008,1,32101,1744028,32099,0,32108,6,
32109,1,32201,1744076,32200,0,32211,3,
32211,1,32302,1744128,32301,0,32319,3,
32320,1,32402,1743660,32401,0,32407,15,
32407,1,32504,1743660,32502,0,32510,3,
32511,1,32604,1743716,32603,0,32611,4,
32611,1,32705,1743776,32704,0,32712,1,
32712,1,32806,1743776,32804,0,32813,6,
32813,1,32907,1743836,32905,0,32914,2,
32914,1,33008,1743896,33006,0,33016,4,
33016,1,33111,1743984,33109,0,33120,1,
33120,1,33209,1743984,33208,0,33217,4,
33217,1,33309,1744556,33308,0,33317,22,
33317,1,33409,1744412,33409,0,33415,35,
33415,1,33510,1744520,33509,0,33516,31,
33516,1,33610,1744644,33610,0,33616,27,
33616,1,33711,1744768,33710,0,33717,27,
33717,1,33812,1744892,33811,0,33817,29,
33817,1,33912,1745264,33911,0,33918,25,
33918,1,34013,1745264,34012,0,34019,29,
34019,1,34113,1745564,34112,0,34118,25,
34119,1,34214,1746080,34213,0,34222,29,
34223,1,34315,1747072,34314,0,34320,30,
34320,1,34415,1748312,34414,0,34420,25,
34420,1,34518,1749016,34517,0,34545,58,
34545,1,34619,1745520,34618,0,34628,97,
34629,1,34720,1745640,34719,0,34731,75,
34731,1,34820,1746896,34819,0,34826,46,
34826,1,34921,1748632,34920,0,34929,33,
34929,1,35022,1753236,35021,0,35036,35,
35036,1,35122,1752944,35121,0,35128,26,
35128,1,35223,1752968,35221,0,35229,55,
35229,1,35322,1753204,35321,0,35327,12,
35327,1,35423,1753204,35422,0,35427,7,
35428,1,35523,1753256,35522,0,35528,0,
35528,1,35623,1753256,35623,0,35628,2,
35629,1,35724,1753492,35723,0,35730,43,
35730,1,35824,1752236,35823,0,35829,17,
35829,1,35924,1752236,35923,0,35929,0,
35930,1,36025,1752236,36024,0,36034,4,
36034,1,36125,1752284,36124,0,36141,8,
36141,1,36225,1752344,36224,0,36230,5,
36230,1,36325,1752396,36325,0,36330,4,
36331,1,36426,1752448,36425,0,36431,0,
36431,1,36525,1752500,36525,0,36530,6,
36530,1,36627,1752468,36625,0,36632,2,
36632,1,36726,1751784,36726,0,36731,2,
36731,1,36827,1751844,36826,0,36831,0,
36831,1,36927,1751904,36926,0,36931,5,
36932,1,37027,1751904,37026,0,37032,0,
37032,1,37130,1751536,37127,0,37135,12,
37135,1,37228,1751536,37227,0,37232,4,
37232,1,37332,1751568,37329,0,37337,2,
37337,1,37429,1751628,37428,0,37437,0,
37438,1,37528,1751680,37527,0,37534,5,
37534,1,37630,1751732,37628,0,37636,3,
37636,1,37731,1751784,37729,0,37737,2,
37737,1,37832,1751836,37830,0,37839,4,
37839,1,37930,1751836,37929,0,37938,3,
37939,1,38031,1751888,38029,0,38039,4,
38040,1,38131,1751600,38130,0,38135,17,
38136,1,38231,1751656,38230,0,38238,4,
38238,1,38332,1751656,38331,0,38338,3,
38339,1,38432,1751712,38431,0,38439,1,
38439,1,38532,1751772,38531,0,38539,1,
38540,1,38637,1751832,38633,0,38646,3,
38646,1,38733,1751832,38732,0,38741,1,
38741,1,38834,1751884,38832,0,38841,3,
38841,1,38934,1751936,38933,0,38941,3,
38941,1,39033,1751532,39032,0,39039,12,
39040,1,39134,1751576,39133,0,39141,2,
39141,1,39235,1751576,39234,0,39241,3,
39242,1,39335,1751636,39334,0,39341,0,
39342,1,39435,1751696,39434,0,39442,4,
39442,1,39536,1751872,39534,0,39545,1,
39546,1,39636,1751624,39635,0,39644,6,
39644,1,39737,1750928,39735,0,39744,3,
39744,1,39840,1750804,39837,0,39853,3,
39853,1,39938,1750804,39937,0,39947,2,
39947,1,40038,1750428,40037,0,40043,17,
40043,1,40139,1756044,40138,0,40144,37,
40144,1,40239,1745360,40238,0,40247,17,
40247,1,40340,1745472,40339,0,40348,1,
40348,1,40440,1745652,40439,0,40448,3,
40448,1,40541,1745772,40539,0,40550,1,
40550,1,40643,1745944,40641,0,40650,4,
40651,1,40743,1746164,40742,0,40752,3,
40752,1,40845,1745976,40843,0,40852,4,
40853,1,40946,1746136,40944,0,40961,3,
40961,1,41045,1745840,41044,0,41049,13,
41050,1,41146,1745880,41145,0,41154,6,
41154,1,41247,1745940,41246,0,41254,3,
41254,1,41349,1745936,41348,0,41355,1,
41356,1,41449,1746048,41448,0,41456,3,
41456,1,41549,1746100,41548,0,41556,3,
41556,1,41600,1746100,41599,0,41607,5,
41607,1,41701,1746160,41699,0,41708,6,
41709,1,41801,1746140,41800,0,41808,4,
41809,1,41902,1746192,41901,0,41913,1,
41914,1,42002,1745940,42001,0,42015,5,
42016,1,42104,1746044,42103,0,42110,5,
42111,1,42205,1746044,42204,0,42211,3,
42212,1,42306,1746104,42304,0,42314,1,
42315,1,42406,1746132,42405,0,42413,6,
42414,1,42507,1746192,42505,0,42514,4,
42515,1,42608,1746192,42607,0,42615,4,
42616,1,42709,1746244,42708,0,42716,3,
42716,1,42812,1746296,42810,0,42826,3,
42827,1,42913,1745828,42909,0,42917,12,
42918,1,43011,1745880,43010,0,43016,4,
