App,Package,Start Time,Duration,Filename
"System",,"Mar 16, 2018 @ 05:15:42 PM","6 min 6 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
24981,1,25064,1821992,25063,0,25078,41,
25078,1,25165,1822116,25164,0,25194,34,
25194,1,25265,1822116,25264,0,25277,47,
25277,1,25365,1822116,25364,0,25376,43,
25376,1,25465,1822016,25465,0,25476,55,
25477,1,25566,1822016,25565,0,25579,57,
25579,1,25666,1822148,25665,0,25681,41,
25681,1,25766,1822148,25766,0,25779,43,
25779,1,25868,1822136,25866,0,25881,42,
25882,1,25967,1822048,25966,0,25979,44,
25979,1,26068,1822048,26067,0,26082,35,
26082,1,26169,1822048,26167,0,26180,49,
26180,1,26269,1822048,26267,0,26280,34,
26280,1,26376,1822048,26374,0,26383,65,
26383,1,26473,1822072,26472,0,26481,46,
26481,1,26572,1822072,26570,0,26584,40,
26584,1,26673,1822320,26671,0,26681,36,
26682,1,26773,1822444,26772,0,26782,37,
26783,1,26876,1822444,26873,0,26891,31,
26892,1,26977,1822316,26976,0,26981,39,
26982,1,27080,1822316,27077,0,27092,30,
27092,1,27178,1821952,27177,0,27183,30,
27184,1,27279,1822256,27278,0,27289,22,
27289,1,27379,1822376,27378,0,27386,27,
27386,1,27480,1822560,27479,0,27495,17,
27495,1,27531,1822460,27530,0,27540,29,
27540,1,27631,1822584,27630,0,27642,15,
27643,1,27732,1822552,27730,0,27744,22,
27744,1,27832,1822684,27831,0,27841,9,
27841,1,27932,1822636,27931,0,27939,6,
27939,1,28033,1822636,28032,0,28040,3,
28040,1,28133,1822696,28132,0,28140,1,
28140,1,28233,1822756,28232,0,28241,3,
28241,1,28334,1822756,28332,0,28342,3,
28342,1,28434,1822880,28433,0,28443,4,
28444,1,28534,1822592,28533,0,28538,6,
28538,1,28635,1822644,28633,0,28641,5,
28642,1,28736,1822644,28734,0,28743,3,
28743,1,28837,1822704,28834,0,28849,8,
28849,1,28936,1822736,28934,0,28945,10,
28945,1,29036,1822540,29035,0,29051,32,
29051,1,29136,1822540,29135,0,29145,35,
29146,1,29241,1822540,29240,0,29257,42,
29257,1,29336,1822284,29335,0,29344,44,
29344,1,29437,1822340,29436,0,29446,30,
29446,1,29537,1822344,29536,0,29548,33,
29549,1,29637,1822476,29637,0,29645,26,
29645,1,29741,1822528,29739,0,29749,19,
29749,1,29838,1822488,29837,0,29849,28,
29849,1,29941,1822468,29939,0,29953,19,
29953,1,30040,1822468,30039,0,30047,17,
30047,1,30140,1822436,30139,0,30147,16,
30147,1,30242,1822436,30240,0,30252,13,
30253,1,30344,1822396,30342,0,30356,19,
30356,1,30443,1822456,30441,0,30452,16,
30453,1,30543,1822456,30542,0,30549,12,
30550,1,30643,1822456,30642,0,30651,1,
30651,1,30743,1822456,30742,0,30751,4,
30754,1,30844,1822456,30843,0,30853,1,
30854,1,30945,1822032,30943,0,30952,11,
30952,1,31044,1822032,31043,0,31051,1,
31051,1,31145,1822040,31143,0,31152,4,
31152,1,31245,1822100,31244,0,31253,3,
31253,1,31345,1822160,31344,0,31352,4,
31353,1,31446,1822160,31445,0,31455,9,
31456,1,31546,1822416,31545,0,31555,40,
31555,1,31646,1822416,31645,0,31657,36,
31658,1,31746,1821752,31746,0,31751,21,
31751,1,31847,1821712,31846,0,31854,6,
31855,1,31948,1821596,31946,0,31954,3,
31955,1,32048,1821596,32047,0,32055,3,
32055,1,32149,1821640,32148,0,32162,8,
32163,1,32249,1821700,32247,0,32263,18,
32263,1,32350,1821752,32348,0,32366,19,
32366,1,32449,1821752,32448,0,32465,6,
32465,1,32549,1821424,32548,0,32554,10,
32555,1,32650,1821480,32649,0,32657,3,
32657,1,32750,1820784,32749,0,32757,3,
32758,1,32851,1820904,32849,0,32858,1,
32858,1,32953,1821412,32951,0,32960,10,
32961,1,33051,1821500,33050,0,33056,32,
33056,1,33151,1821624,33150,0,33157,29,
33157,1,33251,1822244,33250,0,33257,27,
33257,1,33352,1822264,33351,0,33356,36,
33356,1,33452,1822508,33451,0,33457,30,
33457,1,33552,1822632,33551,0,33556,31,
33557,1,33652,1823128,33651,0,33657,33,
33657,1,33753,1823128,33752,0,33757,28,
33758,1,33853,1823376,33852,0,33858,30,
33858,1,33954,1824452,33953,0,33961,28,
33961,1,34053,1781080,34052,0,34062,46,
34062,1,34153,1760432,34153,0,34159,59,
34160,1,34258,1760548,34254,0,34265,20,
34266,1,34355,1761232,34354,0,34361,38,
34361,1,34456,1761528,34455,0,34461,37,
34462,1,34555,1761820,34554,0,34560,37,
34560,1,34655,1762000,34654,0,34660,30,
34660,1,34755,1762240,34755,0,34761,34,
34761,1,34856,1762420,34855,0,34862,27,
34862,1,34956,1762412,34955,0,34963,32,
34963,1,35056,1762412,35056,0,35062,32,
35062,1,35157,1762688,35156,0,35162,30,
35162,1,35257,1763488,35256,0,35263,30,
35263,1,35357,1765056,35356,0,35365,33,
35366,1,35457,1761780,35457,0,35463,18,
35463,1,35559,1762088,35557,0,35566,16,
35567,1,35659,1762088,35658,0,35670,10,
35670,1,35759,1761812,35758,0,35765,30,
35765,1,35861,1761832,35859,0,35875,21,
35875,1,35959,1761436,35959,0,35965,39,
35965,1,36060,1761132,36059,0,36067,3,
36067,1,36161,1760880,36160,0,36184,3,
36184,1,36261,1761808,36260,0,36267,51,
36267,1,36361,1762768,36360,0,36369,44,
36369,1,36461,1764300,36461,0,36468,25,
36424,0,36563,1764392,36561,0,36570,14,
36468,0,36662,1765052,36662,0,36667,25,
36570,0,36763,1765352,36762,0,36767,29,
36667,0,36863,1765588,36862,0,36868,27,
36767,0,36963,1765780,36962,0,36968,27,
36868,0,37063,1765968,37063,0,37068,29,
36968,0,37163,1766140,37162,0,37169,30,
37069,0,37264,1766440,37263,0,37270,27,
37169,0,37367,1766112,37363,0,37372,33,
37270,0,37465,1766400,37464,0,37469,30,
37372,0,37565,1767676,37564,0,37570,28,
37469,0,37665,1763980,37664,0,37675,35,
37571,0,37765,1764104,37764,0,37770,40,
37675,0,37866,1764640,37865,0,37871,20,
37747,1,37966,1765028,37965,0,37971,50,
37770,1,38067,1765260,38066,0,38075,47,
37871,1,38167,1765356,38166,0,38172,48,
37972,1,38267,1764692,38266,0,38275,48,
38075,1,38368,1764992,38367,0,38374,49,
38172,1,38469,1765348,38468,0,38479,53,
38275,1,38571,1766640,38570,0,38583,82,
38374,1,38671,1767172,38670,0,38681,72,
38479,1,38772,1767824,38771,0,38784,78,
38584,1,38872,1768884,38871,0,38889,71,
38681,1,38973,1769108,38971,0,38985,86,
38784,1,39074,1769872,39073,0,39086,80,
38889,1,39174,1772504,39173,0,39189,90,
38985,1,39275,1772360,39274,0,39287,76,
39087,1,39376,1766436,39375,0,39387,44,
39189,1,39480,1766892,39475,0,39497,53,
39288,1,39578,1767504,39577,0,39599,93,
39387,1,39686,1767684,39684,0,39708,92,
39497,1,39785,1767496,39783,0,39797,65,
39599,1,39885,1766636,39884,0,39891,67,
39708,1,39985,1766492,39984,0,39990,81,
39798,1,40086,1766780,40085,0,40092,60,
39891,1,40188,1766748,40188,0,40194,62,
39991,1,40289,1767048,40288,0,40295,65,
40093,1,40390,1767048,40389,0,40397,56,
40194,1,40491,1767012,40490,0,40497,56,
40295,1,40591,1767880,40590,0,40596,38,
40397,1,40692,1769120,40691,0,40697,26,
40498,1,40794,1770172,40793,0,40800,37,
40596,1,40895,1772776,40894,0,40922,55,
40698,1,40996,1770504,40995,0,41007,78,
40800,1,41097,1770740,41095,0,41104,56,
40922,1,41197,1773020,41196,0,41203,40,
41007,1,41298,1773464,41296,0,41304,40,
41104,1,41398,1774332,41397,0,41404,37,
41204,1,41499,1774712,41497,0,41517,45,
41304,1,41598,1775332,41597,0,41604,55,
41404,1,41699,1779248,41698,0,41706,55,
41518,1,41800,1780176,41799,0,41806,40,
41604,1,41900,1779156,41899,0,41905,53,
41706,1,42000,1779280,41999,0,42012,27,
41806,1,42103,1783148,42102,0,42109,51,
41906,1,42203,1783396,42202,0,42208,50,
42012,1,42304,1784884,42303,0,42308,33,
42109,1,42404,1785628,42403,0,42409,34,
42208,1,42504,1786992,42504,0,42509,29,
42309,1,42605,1787984,42604,0,42611,32,
42409,1,42705,1788852,42704,0,42713,32,
42510,1,42805,1789860,42804,0,42814,67,
42612,1,42906,1789988,42905,0,42916,51,
42713,1,43007,1793612,43005,0,43015,87,
42815,1,43106,1794792,43106,0,43113,25,
42916,1,43207,1794916,43206,0,43212,30,
43015,1,43307,1795288,43307,0,43314,36,
43113,1,43408,1795536,43407,0,43414,30,
43213,1,43508,1795660,43507,0,43514,30,
43314,1,43608,1796032,43607,0,43614,41,
43414,1,43708,1796280,43708,0,43713,37,
43514,1,43809,1795660,43808,0,43814,25,
43614,1,43910,1794948,43909,0,43915,30,
43713,1,44012,1795376,44011,0,44017,33,
43815,1,44112,1796464,44111,0,44121,30,
43916,1,44213,1792904,44212,0,44221,13,
44017,1,44313,1793016,44312,0,44323,5,
44122,1,44413,1793480,44412,0,44426,24,
44221,1,44515,1793604,44513,0,44521,12,
44324,1,44614,1792880,44613,0,44619,13,
44426,1,44716,1792880,44715,0,44723,6,
44521,1,44816,1792940,44815,0,44823,4,
44620,1,44917,1792952,44916,0,44924,4,
44723,1,45019,1792208,45017,0,45026,6,
44823,1,45119,1792064,45118,0,45128,8,
44924,1,45221,1792064,45219,0,45234,4,
45027,1,45321,1791680,45319,0,45328,17,
45128,1,45425,1791732,45423,0,45437,5,
45234,1,45523,1791732,45522,0,45531,8,
45328,1,45623,1791804,45623,0,45630,15,
45437,1,45725,1791860,45724,0,45734,6,
45532,1,45828,1791920,45825,0,45835,5,
45630,1,45928,1791920,45926,0,45936,2,
45734,1,46029,1791980,46027,0,46037,6,
45836,1,46129,1791576,46128,0,46136,7,
45936,1,46230,1791576,46228,0,46237,3,
46037,1,46331,1791760,46329,0,46343,11,
46136,1,46431,1791256,46429,0,46439,7,
46237,1,46531,1791392,46530,0,46538,6,
46343,1,46632,1791392,46631,0,46640,7,
46439,1,46733,1791324,46732,0,46740,6,
46539,1,46834,1791324,46832,0,46846,8,
46640,1,46935,1790968,46933,0,46939,12,
46741,1,46985,1791028,46984,0,46991,8,
46847,1,47086,1791028,47085,0,47092,6,
46940,1,47186,1791088,47185,0,47192,6,
46992,1,47287,1791148,47285,0,47293,4,
47093,1,47386,1791372,47385,0,47391,17,
47193,1,47487,1791484,47486,0,47492,26,
47294,1,47588,1791624,47587,0,47597,10,
47391,1,47687,1791328,47687,0,47692,26,
47492,1,47789,1791380,47788,0,47800,5,
47597,1,47889,1791844,47889,0,47895,19,
47692,1,47989,1792372,47989,0,47995,25,
47800,1,48090,1792488,48089,0,48101,35,
47896,1,48191,1792960,48190,0,48205,61,
47995,1,48291,1793208,48290,0,48300,44,
48101,1,48394,1793228,48392,0,48406,26,
48205,1,48497,1792936,48493,0,48504,28,
48301,1,48595,1793168,48593,0,48610,23,
48407,1,48695,1793348,48693,0,48705,34,
48505,1,48796,1793032,48795,0,48804,25,
48611,1,48899,1793048,48896,0,48908,27,
48705,1,48997,1793004,48996,0,49006,14,
48804,1,49097,1793812,49096,0,49104,48,
48909,1,49198,1793812,49197,0,49206,25,
49006,1,49300,1793728,49298,0,49306,19,
49105,1,49402,1793728,49399,0,49429,18,
49206,1,49500,1793260,49499,0,49505,35,
49306,1,49603,1793472,49601,0,49609,20,
49430,1,49702,1793684,49701,0,49707,30,
49506,1,49803,1793860,49802,0,49813,15,
49609,1,49906,1794052,49903,0,49926,15,
49707,1,50004,1794064,50003,0,50024,24,
49813,1,50108,1793756,50104,0,50118,33,
49927,1,50207,1793880,50206,0,50219,15,
50024,1,50308,1793888,50307,0,50321,17,
50119,1,50409,1793948,50408,0,50422,16,
50220,1,50510,1794008,50508,0,50530,19,
50322,1,50612,1793908,50610,0,50624,18,
50422,1,50710,1794032,50709,0,50719,35,
50531,1,50814,1794032,50811,0,50826,19,
50625,1,50913,1793940,50911,0,50920,34,
50719,1,51014,1794932,51013,0,51021,51,
50827,1,51115,1796048,51114,0,51123,81,
50921,1,51216,1796940,51215,0,51227,76,
51022,1,51316,1797188,51315,0,51323,54,
51123,1,51417,1797560,51416,0,51424,53,
51228,1,51518,1798676,51517,0,51530,95,
51323,1,51620,1803556,51619,0,51642,92,
51424,1,51720,1807880,51719,0,51729,85,
51530,1,51821,1810180,51820,0,51833,75,
51642,1,51922,1810796,51921,0,51930,56,
51729,1,52022,1810796,52021,0,52033,79,
51833,1,52122,1811044,52121,0,52131,46,
51931,1,52226,1810424,52225,0,52238,44,
52033,1,52326,1813472,52325,0,52337,91,
52131,1,52428,1815456,52426,0,52439,44,
52238,1,52527,1820108,52526,0,52536,50,
52338,1,52628,1820156,52627,0,52635,47,
52439,1,52728,1820008,52727,0,52737,46,
52536,1,52829,1820116,52827,0,52838,39,
52635,1,52929,1820068,52928,0,52939,41,
52737,1,53032,1820300,53029,0,53050,43,
52838,1,53130,1820360,53129,0,53139,49,
52939,1,53231,1820360,53229,0,53241,32,
53050,1,53331,1820384,53330,0,53341,56,
53139,1,53431,1820440,53430,0,53442,37,
53242,1,53532,1820440,53530,0,53540,44,
53341,1,53632,1820512,53631,0,53640,40,
53442,1,53733,1820568,53731,0,53742,50,
53541,1,53833,1820568,53832,0,53837,29,
53641,1,53934,1820544,53933,0,53942,11,
53742,1,54034,1820720,54033,0,54043,7,
53838,1,54135,1820616,54133,0,54141,7,
53942,1,54236,1820616,54234,0,54244,19,
