App,Package,Start Time,Duration,Filename
"System",,"Jun 4, 2018 @ 02:13:55 PM","27 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
19911,1,20005,1863784,20003,0,20013,1,
20014,1,20106,1863784,20105,0,20112,3,
20113,1,20206,1863840,20205,0,20213,1,
20214,1,20309,1864004,20306,0,20325,1,
20325,1,20409,1863788,20407,0,20416,12,
20416,1,20509,1863788,20508,0,20516,3,
20517,1,20610,1863840,20609,0,20617,0,
20618,1,20710,1863840,20709,0,20718,4,
20718,1,20811,1863404,20810,0,20816,4,
20816,1,20911,1863616,20910,0,20919,4,
20919,1,21012,1863780,21011,0,21019,2,
21019,1,21114,1863480,21112,0,21123,7,
21123,1,21214,1863540,21213,0,21221,3,
21222,1,21316,1863592,21315,0,21324,4,
21324,1,21416,1863688,21414,0,21424,12,
21424,1,21517,1863744,21515,0,21525,7,
21525,1,21618,1863744,21616,0,21625,3,
21626,1,21720,1863804,21719,0,21729,3,
21729,1,21822,1863968,21818,0,21836,9,
21836,1,21919,1863820,21918,0,21925,10,
21926,1,22020,1863872,22019,0,22028,3,
22028,1,22121,1863924,22120,0,22128,3,
22129,1,22221,1863976,22220,0,22229,3,
22229,1,22323,1863976,22321,0,22330,3,
22330,1,22423,1864088,22422,0,22430,4,
22431,1,22524,1864132,22523,0,22530,0,
22530,1,22625,1863772,22624,0,22631,9,
22631,1,22726,1863772,22725,0,22735,3,
22736,1,22827,1863828,22826,0,22839,3,
22840,1,22928,1863828,22927,0,22935,2,
22935,1,23029,1863888,23028,0,23036,4,
23036,1,23130,1863948,23128,0,23136,2,
23137,1,23231,1864008,23230,0,23239,2,
23240,1,23332,1864060,23331,0,23346,4,
23346,1,23433,1863956,23431,0,23441,7,
23441,1,23533,1864008,23532,0,23542,1,
23543,1,23634,1864060,23633,0,23643,3,
23643,1,23735,1864112,23734,0,23747,3,
23747,1,23836,1864284,23835,0,23851,13,
23852,1,23937,1864336,23935,0,23944,7,
23944,1,24038,1864396,24036,0,24050,3,
24051,1,24142,1864040,24138,0,24146,9,
24146,1,24239,1864040,24238,0,24244,4,
24244,1,24339,1864040,24338,0,24343,2,
24344,1,24440,1864032,24438,0,24446,4,
24447,1,24540,1864092,24539,0,24548,0,
24548,1,24641,1864092,24640,0,24648,4,
24649,1,24742,1864144,24741,0,24750,3,
24750,1,24843,1864196,24841,0,24867,3,
24867,1,24943,1864164,24942,0,24950,11,
24951,1,25044,1864216,25043,0,25051,4,
25052,1,25145,1864216,25144,0,25152,3,
25153,1,25246,1864268,25245,0,25253,1,
25254,1,25347,1864320,25346,0,25354,3,
25355,1,25447,1864360,25446,0,25455,1,
25455,1,25548,1864412,25547,0,25558,4,
25559,1,25650,1864008,25648,0,25656,9,
25657,1,25750,1864064,25749,0,25757,3,
25758,1,25850,1864064,25849,0,25862,3,
25863,1,25951,1864124,25950,0,25959,4,
25959,1,26053,1863716,26051,0,26060,6,
26061,1,26153,1863896,26152,0,26162,1,
26162,1,26254,1864016,26253,0,26263,4,
26264,1,26355,1864212,26354,0,26365,4,
26366,1,26456,1864128,26455,0,26464,5,
26464,1,26506,1864128,26505,0,26514,3,
26514,1,26606,1864128,26606,0,26615,3,
26615,1,26707,1864128,26706,0,26715,3,
26716,1,26808,1864188,26807,0,26816,2,
26817,1,26909,1864248,26908,0,26918,3,
26918,1,27010,1864308,27008,0,27020,3,
27021,1,27111,1863996,27109,0,27116,7,
27116,1,27211,1864048,27210,0,27223,4,
27224,1,27311,1864108,27310,0,27326,4,
27327,1,27413,1864152,27411,0,27421,6,
27421,1,27513,1864152,27512,0,27524,6,
27524,1,27614,1864212,27613,0,27624,6,
27625,1,27715,1864272,27714,0,27724,7,
27724,1,27818,1864272,27815,0,27831,7,
27832,1,27918,1864176,27916,0,27925,5,
27926,1,28018,1864176,28017,0,28026,1,
28026,1,28120,1864176,28119,0,28128,3,
28128,1,28219,1864228,28218,0,28231,3,
28232,1,28320,1864280,28319,0,28328,3,
28328,1,28421,1864324,28420,0,28428,8,
28428,1,28521,1864328,28520,0,28527,17,
28527,1,28622,1864124,28621,0,28628,7,
28629,1,28723,1864124,28722,0,28729,3,
28730,1,28823,1864124,28823,0,28830,3,
28831,1,28924,1864124,28923,0,28931,0,
28931,1,29025,1864184,29024,0,29032,4,
29032,1,29126,1864244,29125,0,29133,1,
29134,1,29227,1864304,29226,0,29242,3,
29243,1,29329,1864304,29328,0,29342,5,
29343,1,29429,1864184,29428,0,29436,7,
29438,1,29530,1864184,29529,0,29536,5,
29537,1,29630,1864244,29629,0,29637,2,
