App,Package,Start Time,Duration,Filename
"System",,"May 30, 2018 @ 10:18:47 AM","1 min 1 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
18341,1,18333,1884076,18332,0,18340,0,
18441,1,18434,1884076,18433,0,18441,1,
18543,1,18535,1884076,18534,0,18543,4,
18643,1,18636,1883496,18634,0,18642,8,
18749,1,18739,1883496,18736,0,18749,1,
18844,1,18837,1883480,18836,0,18844,1,
18945,1,18938,1883408,18937,0,18945,4,
19047,1,19039,1883468,19038,0,19046,3,
19149,1,19140,1883520,19139,0,19148,3,
19248,1,19240,1883364,19239,0,19247,6,
19349,1,19341,1883364,19340,0,19348,4,
19453,1,19441,1883132,19440,0,19451,3,
19552,1,19543,1883196,19541,0,19551,5,
19653,1,19643,1883252,19642,0,19653,6,
19756,1,19744,1883252,19743,0,19755,5,
19849,1,19844,1883120,19843,0,19849,12,
19955,1,19946,1883120,19944,0,19955,3,
20054,1,20047,1883120,20045,0,20054,5,
20155,1,20147,1883180,20146,0,20155,0,
20256,1,20248,1883240,20247,0,20256,4,
20358,1,20349,1883240,20347,0,20357,3,
20457,1,20450,1883136,20448,0,20456,5,
20558,1,20551,1883136,20549,0,20557,1,
20658,1,20651,1883196,20650,0,20657,4,
20759,1,20752,1883196,20751,0,20759,1,
20860,1,20853,1883180,20851,0,20859,4,
20964,1,20954,1883180,20953,0,20964,3,
21058,1,21054,1883180,21053,0,21058,11,
21164,1,21155,1883180,21154,0,21164,1,
21263,1,21256,1883180,21255,0,21263,3,
21364,1,21357,1883180,21356,0,21364,3,
21465,1,21458,1883180,21457,0,21464,3,
21568,1,21558,1883180,21557,0,21568,0,
21667,1,21659,1883180,21658,0,21667,6,
21768,1,21760,1883132,21758,0,21768,4,
21869,1,21862,1883132,21860,0,21869,4,
21969,1,21961,1883132,21960,0,21969,1,
22070,1,22063,1883184,22061,0,22069,2,
22175,1,22164,1883184,22162,0,22174,4,
22270,1,22266,1883132,22263,0,22270,7,
22372,1,22365,1883132,22364,0,22372,5,
22474,1,22465,1883192,22464,0,22474,1,
22572,1,22567,1883192,22565,0,22572,1,
22675,1,22667,1883192,22666,0,22674,4,
22784,1,22768,1883192,22767,0,22784,4,
22877,1,22869,1883192,22867,0,22877,10,
22977,1,22969,1883192,22968,0,22976,3,
23077,1,23070,1883192,23069,0,23077,3,
23179,1,23171,1883192,23170,0,23178,3,
23280,1,23272,1883192,23270,0,23279,0,
